Year,Source_App,Category_Name,Content_Name,Content_Type,"Total Revenue (Net)",package_base_price,"Total Paying Users"
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Keuangan dan Perbankan) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",26984380.00,400000.00,189
2025,jadibumn,"PROGRAM PERPANJANGAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 2 (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET BATCH 2!!!)","PROGRAM 2 BULAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 2","course + liveclass + tryout",26554600.00,600000.00,70
2025,jadibumn,"WEBINAR NEXT BUMN & E-BOOK","Webinar Next BUMN + E-Book + Paket Premum RBB 2025","course + liveclass + tryout",26366385.00,120000.00,485
2025,jadibumn,"PAKET KOMBO RBB 2025 & PSIKOTES BUMN 2025 (Untuk Jenjang D3, D4/S1 & S2)","Paket Perpanjangan Fokus Tahap 1 dan Tahap 2 (TKD, AKHLAK, TWK, B.ING, Learning Agility) RBB 2025 Jenjang D3-S2 - Masa Aktif 1 Tahun_","course + liveclass + tryout",25964070.00,600000.00,127
2025,jadibumn,"PROGRAM PERPANJANGAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 2 (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET BATCH 2!!!)","PROGRAM 3 BULAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 2_","course + liveclass + tryout",23703425.00,800000.00,61
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Keuangan dan Perbankan) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",22072760.00,300000.00,213
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Keuangan dan Perbankan) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",21545395.00,400000.00,150
2025,jadibumn,"NEW YEAR SALE - CURISTART BIMBEL PERSIAPAN RBB BERIKUTNYA! - D3, D4/S1 & S2","Program Perpanjangan Bimbel Persiapan Tes RBB Berikutnya D3, D4/S1 dan S2 - Masa Aktif 1 Tahun_","course + liveclass + tryout",21167320.00,500000.00,141
2025,jadibumn,"Program Bimbel Rekrutmen Bersama BUMN Berikutnya (Untuk Jenjang SMA/Sederajat)","Program Bimbel Persiapan Tes RBB Berikutnya Jenjang SMA/sederajat - Masa Aktif 1 Tahun","course + liveclass + tryout",20378655.00,300000.00,166
2025,jadibumn,"PROGRAM BIMBEL INTENSIF KOMPLIT TAHAP 1 & 2 RBB 2025 - UNTUK ORANG ASLI PAPUA (OAP)","Program Intensif RBB 2025 Tahap 1 (TKD, AKHLAK, TWK) Jenjang D3-S2- Masa Aktif 1 Bulan_","course + liveclass + tryout",19995297.00,300000.00,140
2025,jadibumn,"Paket Bimbel Simulasi Tes Psikotes BUMN","10 Paket Simulasi Tes Psikotes Kerja - Masa Aktif 1 Bulan_","course + liveclass + tryout",19884974.00,150000.00,241
2025,jadibumn,"CURI START BIMBEL PERSIAPAN TES REKRUTMEN BERSAMA BUMN 2026","Curi Start Bimbel Persiapan Tes RBB 2026 (Tahap 1 dan Tahap 2) - Jenjang D3-S2 - Masa Aktif 6 Bulan","course + journey + liveclass + tryout",19867441.00,600000.00,120
2025,jadibumn,"Paket Bimbel Simulasi Tes Psikotes BUMN","10 Paket Simulasi Tes Psikotes Kerja - Masa Aktif 1 Bulan","course + liveclass + tryout",19255914.00,150000.00,228
2025,jadibumn,"CURI START BIMBEL PERSIAPAN TES REKRUTMEN BERSAMA BUMN 2026","Curi Start Bimbel Persiapan Tes RBB 2026 (Tahap 1 dan Tahap 2) - Jenjang D3-S2 - Masa Aktif 1 Tahun (Khusus Perpanjangan)","course + journey + liveclass + tryout",19178174.00,600000.00,117
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Teknik dan Operasi) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",18616785.00,300000.00,179
2025,jadibumn,"Bimbel Recruitment PT KAI (Kereta Api Indonesia) Persero","Bimbel Tes Persiapan Seleksi Psikologi PT KAI (Persero) - Masa Aktif 2 Bulan  (Khusus Perpanjangan)","course + journey + liveclass + tryout",18031961.00,200000.00,171
2025,jadibumn,"PROGRAM BIMBEL SKS TAHAP 2 (LEARNING AGILITY) RBB 2025 - (Untuk Jenjang SMA/Sederajat)","Program Intensif Komplit RBB 2025 (Jenjang SMA/sederajat) - Masa Aktif 6 Bulan	_","course + liveclass + tryout",17831630.00,400000.00,142
2025,jadibumn,"Bimbel Tes Persiapan Seleksi Perum Bulog","Bimbel Tes Persiapan Seleksi Perum Bulog - Masa Aktif 3 Bulan","course + tryout",17621514.00,300000.00,129
2025,jadibumn,"PAKET KOMBO RBB 2025 & PSIKOTES BUMN 2025 (Untuk Jenjang D3, D4/S1 & S2)","Fokus Tahap 1 (TKD, AKHLAK, TWK) RBB 2025 Jenjang D3-S2 - Masa Aktif 6 Bulan_","course + liveclass + tryout",17521150.00,350000.00,96
2025,jadibumn,"PROGRAM BIMBEL INTENSIF KOMPLIT TAHAP 1 & 2 RBB 2025 - UNTUK ORANG ASLI PAPUA (OAP)","Program Intensif RBB 2025 Tahap 1 (TKD, AKHLAK, TWK) Jenjang D3-S2- Masa Aktif 3 Bulan","course + liveclass + tryout",17322016.00,400000.00,109
2025,jadibumn,"PROGRAM PERPANJANGAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 1 (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET BATCH 1!!!)","PROGRAM 3 BULAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 1_","course + liveclass + tryout",17134450.00,800000.00,50
2025,jadibumn,"Bimbel Tes Persiapan Seleksi PT Pertamina (Persero)","Bimbel Tes Magang PHR (Pertamina Hulu Rokan) Batch 7 2025 - Masa Aktif 3 Bulan","course + tryout",16494520.00,300000.00,121
2025,jadibumn,"PROGRAM PERPANJANGAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 1 (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET BATCH 1!!!)","PROGRAM 2 BULAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 1","course + liveclass + tryout",16398055.00,600000.00,46
2025,jadibumn,"PROGRAM BIMBEL (B. INGGRIS & LEARNING AGILITY) TES RBB 2025 - (Untuk Jenjang D3, D4/S1 & S2)","Paket TRYOUT (Simulasi dan Latsol) Tahap 1 RBB 2025 - Masa Aktif 1 Bulan","course + tryout",16305525.00,300000.00,132
2025,jadibumn,"Bimbel Magang LBJR (Langkah Bakti Jasa Raharja) Tahun 2025","Program Siap Magang LBJR Tahun 2025 - Masa Aktif 2 Bulan","course + tryout",15929326.00,300000.00,171
2025,jadibumn,"Bimbel Recruitment PT KAI (Kereta Api Indonesia) Persero","Bimbel Tes Recruitment PT KAI (Persero) Tahun 2025 - Masa Aktif 3 Bulan","course + journey + liveclass + tryout",15777735.00,300000.00,137
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Teknik dan Operasi) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",15720109.00,400000.00,111
2025,jadibumn,"PROGRAM PERPANJANGAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 2 (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET BATCH 2!!!)","PROGRAM 1 BULAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 2","course + liveclass + tryout",15666865.00,500000.00,43
2025,jadibumn,"PROGRAM 30 HARI BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 4 (UNTUK JENJANG D3, D4/S1, S2) - KUOTA TERBATAS!","PROGRAM 30 HARI BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 4_","course + liveclass + tryout",14784940.00,500000.00,45
2025,jadibumn,"Bimbel Tes Persiapan Seleksi PT Pertamina (Persero)","Bimbel Tes Magang PHR (Pertamina Hulu Rokan) Batch 7 2025 - Masa Aktif 3 Bulan_","course + tryout",14764680.00,300000.00,112
2025,jadibumn,"CURI START BIMBEL PERSIAPAN TES REKRUTMEN BERSAMA BUMN 2026","Curi Start Bimbel Persiapan Tes RBB 2026 (Tahap 1 dan Tahap 2) - Jenjang D3-S2 - Masa Aktif 6 Bulan (Khusus Perpanjangan)","course + journey + liveclass + tryout",13301251.00,600000.00,85
2025,jadibumn,"Paket Bimbel Simulasi Tes Psikotes BUMN","10 Paket Simulasi Tes Psikotes Kerja - Masa Aktif 1 Tahun","course + liveclass + tryout",12447121.00,300000.00,106
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Teknik dan Operasi) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",11190785.00,300000.00,108
2025,jadibumn,"WEBINAR NEXT BUMN & E-BOOK","Webinar Next BUMN + Paket Premum RBB 2025","course + liveclass + tryout",11172370.00,100000.00,324
2025,jadibumn,"Paket Bimbel Simulasi Tes Psikotes BUMN","10 Paket Simulasi Tes Psikotes Kerja - Masa Aktif 1 Tahun_","course + liveclass + tryout",10259756.00,300000.00,89
2025,jadibumn,"Bimbel Tes Persiapan Seleksi Perum Bulog","Bimbel Tes Persiapan Seleksi Perum Bulog - Masa Aktif 3 Bulan_","course + tryout",9447476.00,300000.00,74
2025,jadibumn,"PROGRAM BIMBEL INTENSIF KOMPLIT TAHAP 1 & 2 RBB 2025 - UNTUK ORANG ASLI PAPUA (OAP)","Program Intensif RBB 2025 Tahap 1 (TKD, AKHLAK, TWK) Jenjang D3-S2 - Masa Aktif 3 Bulan_","course + liveclass + tryout",9257239.00,400000.00,59
2025,jadibumn,"WEBINAR NEXT BUMN & E-BOOK","Webinar Next BUMN + E-Book + Paket Premum RBB 2025_","course + liveclass + tryout",9166950.00,120000.00,231
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Bisnis dan Pemasaran) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",8582850.00,400000.00,60
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Teknik dan Operasi) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",8384185.00,400000.00,58
2025,jadibumn,"Tes TOEFL ITP Prediction (Sertifikat ITP Prediction)","Tes TOEFL (Sertifikat Prediction)_",tryout,8146195.00,300000.00,43
2025,jadibumn,"Bimbel Tes Xplorer MIND ID (PT Antam, PT Bukit Asam, PT Freeport Indonesia, PT Inalum, PT Timah, PT Vale)","Bimbel Persiapan MIND ID Tes Kognitif dan Kepribadian - Masa Aktif 3 Bulan_","course + tryout",8100380.00,300000.00,58
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Bisnis dan Pemasaran) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",8019035.00,300000.00,78
2025,jadibumn,"PROGRAM BIMBEL SKS TAHAP 2 (LEARNING AGILITY) RBB 2025 - (Untuk Jenjang SMA/Sederajat)","Program Intensif Komplit RBB 2025 (Jenjang SMA/sederajat) - Masa Aktif 3 Bulan	_","course + liveclass + tryout",7719080.00,300000.00,73
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang IT dan Teknologi) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",7227815.00,400000.00,52
2025,jadibumn,"Paket Bimbel Simulasi Tes Psikotes BUMN","10 Paket Simulasi Tes Psikotes Kerja - Masa Aktif 6 Bulan_","course + liveclass + tryout",7022458.00,200000.00,68
2025,jadibumn,"PROGRAM PERPANJANGAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 2 (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET BATCH 2!!!)","Program Perpanjangan Bimbingan Belajar Ekslusif JadiBUMN (masa aktif sampai kelas selesai!, paket hanya aktif bagi yang sudah beli paket batch 2!)_","course + liveclass + tryout",6556624.00,800000.00,84
2025,jadibumn,"Bimbel Tes Xplorer MIND ID (PT Antam, PT Bukit Asam, PT Freeport Indonesia, PT Inalum, PT Timah, PT Vale)","Bimbel Persiapan MIND ID Tes Kognitif dan Kepribadian - Masa Aktif 3 Bulan","course + tryout",6294588.00,300000.00,45
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang IT dan Teknologi) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",6149015.00,300000.00,61
2025,jadibumn,"PROGRAM PERPANJANGAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 1 (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET BATCH 1!!!)","PROGRAM 1 BULAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 1","course + liveclass + tryout",6054445.00,500000.00,17
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Hukum dan Kepatuhan) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",5997585.00,300000.00,58
2025,jadibumn,"PROGRAM BIMBEL (B. INGGRIS & LEARNING AGILITY) TES RBB 2025 - (Untuk Jenjang D3, D4/S1 & S2)","Paket TRYOUT (Simulasi dan Latsol) Tahap 1 RBB 2025 - Masa Aktif 1 Bulan_","course + tryout",5979250.00,300000.00,47
2025,jadibumn,"Paket Bimbel Simulasi Tes Psikotes BUMN","10 Paket Simulasi Tes Psikotes Kerja - Masa Aktif 6 Bulan","course + liveclass + tryout",5842276.00,200000.00,52
2025,jadibumn,"Bimbel Tes Persiapan Seleksi PT Biofarma (Persero)","Bimbel Tes Persiapan Seleksi PT Biofarma (Persero) - Masa Aktif 3 Bulan","course + tryout",5812506.00,300000.00,51
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Bisnis dan Pemasaran) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",5769030.00,400000.00,40
2025,jadibumn,"Bimbel Tes Rekrutmen Bank Negara Indonesia Tbk","Bimbel Tes Persiapan Seleksi ADP dan ODP BANK BNI Tbk - Masa Aktif 2 Bulan","course + tryout",5639655.00,200000.00,49
2025,jadibumn,"PROGRAM PERPANJANGAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 1 (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET BATCH 1!!!)","PROGRAM 2 BULAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 1_","course + liveclass + tryout",5274200.00,600000.00,14
2025,jadibumn,"PROGRAM BIMBEL INTENSIF KOMPLIT TAHAP 1 & 2 RBB 2025 - UNTUK ORANG ASLI PAPUA (OAP)","Program Bimbel RBB 2025 Tahap 1 dan 2 Untuk OAP (Orang Asli Papua) - Masa Aktif 3 Bulan","course + liveclass + tryout",5143895.00,500000.00,35
2025,jadibumn,"PROGRAM PERPANJANGAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 2 (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET BATCH 2!!!)","PROGRAM 2 BULAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 2_","course + liveclass + tryout",5122180.00,600000.00,13
2025,jadibumn,"PROGRAM BIMBEL SKS TAHAP 2 (LEARNING AGILITY) RBB 2025 - (Untuk Jenjang SMA/Sederajat)","Program SKS Tahap 2 (Learning Agility) RBB 2025 Jenjang SMA/Sederajat - Masa Aktif 1 Bulan","course + liveclass + tryout",4881535.00,100000.00,121
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Hukum dan Kepatuhan) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",4855635.00,400000.00,33
2025,jadibumn,"Bimbel Recruitment PT KAI (Kereta Api Indonesia) Persero","Bimbel Tes Recruitment PT KAI (Persero) Tahun 2025 - Masa Aktif 3 Bulan  (Khusus Perpanjangan)","course + journey + liveclass + tryout",4532520.00,300000.00,40
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Hukum dan Kepatuhan) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",4423580.00,400000.00,31
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang IT dan Teknologi) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",4410135.00,300000.00,41
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang IT dan Teknologi) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",4408680.00,400000.00,30
2025,jadibumn,"Tes TOEFL ITP Prediction (Sertifikat ITP Prediction)","Tes TOEFL (Sertifikat Prediction)",tryout,3966515.00,300000.00,21
2025,jadibumn,"Bimbel Tes Rekrutmen Bank Negara Indonesia Tbk","Bimbel Tes Persiapan Seleksi ADP dan ODP BANK BNI Tbk - Masa Aktif 2 Bulan_","course + tryout",3811890.00,200000.00,34
2025,jadibumn,"PROGRAM PERPANJANGAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 2 (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET BATCH 2!!!)","PROGRAM 1 BULAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 2_","course + liveclass + tryout",3753405.00,500000.00,10
2025,jadibumn,"Bimbel Tes Persiapan Seleksi PT Biofarma (Persero)","Bimbel Tes Persiapan Seleksi PT Biofarma (Persero) - Masa Aktif 3 Bulan_","course + tryout",3640606.00,300000.00,32
2025,jadibumn,"Bimbel Magang LBJR (Langkah Bakti Jasa Raharja) Tahun 2025","Program Siap Magang LBJR Tahun 2025 - Masa Aktif 2 Bulan_","course + tryout",3564826.00,300000.00,39
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Bisnis dan Pemasaran) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",3458110.00,300000.00,33
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Teknik dan Infrastruktur) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",3120365.00,300000.00,30
2025,jadibumn,"WEBINAR NEXT BUMN & E-BOOK","Webinar Next BUMN + Paket Premum RBB 2025_","course + liveclass + tryout",3038530.00,100000.00,119
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Hukum dan Kepatuhan) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",2926115.00,300000.00,28
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Teknik dan Infrastruktur) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",2795960.00,400000.00,19
2025,jadibumn,"Bimbel Tes Rekrutmen Bank Negara Indonesia Tbk","Bimbel Tes Persiapan Seleksi BINA BNI - Masa Aktif 2 Bulan","course + tryout",2712545.00,200000.00,31
2025,jadibumn,"PAKET KOMBO RBB 2025 & PSIKOTES BUMN 2025 (Untuk Jenjang D3, D4/S1 & S2)","Fokus Tahap 1 (TKD, AKHLAK, TWK) RBB 2025 Jenjang D3-S2 - Masa Aktif 1 Tahun","course + liveclass + tryout",2681865.00,500000.00,13
2025,jadibumn,"Bimbel Tes Persiapan Seleksi PT Freeport Indonesia (PTFI)","Bimbel Tes Persiapan Seleksi PT Freeport Indonesia - Masa Aktif 3 Bulan","course + tryout",2628080.00,300000.00,19
2025,jadibumn,"CURI START BIMBEL PERSIAPAN TES REKRUTMEN BERSAMA BUMN 2026","Curi Start Bimbel Persiapan Tes RBB 2026 (Tahap 1 dan Tahap 2) - Jenjang SMA/Sederajat - Masa Aktif 1 Tahun","course + liveclass + tryout",2558456.00,500000.00,20
2025,jadibumn,"PROGRAM BIMBEL SKS TAHAP 2 (LEARNING AGILITY) RBB 2025 - (Untuk Jenjang SMA/Sederajat)","Program SKS Tahap 2 (Learning Agility) RBB 2025 Jenjang SMA/Sederajat - Masa Aktif 1 Bulan_","course + liveclass + tryout",2443730.00,100000.00,65
2025,jadibumn,"PROGRAM PERPANJANGAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 1 (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET BATCH 1!!!)","Program Perpanjangan Bimbingan Belajar Ekslusif JadiBUMN (masa aktif sampai kelas selesai!, paket hanya aktif bagi yang sudah beli paket batch 1!)_","course + liveclass + tryout",2435310.00,300000.00,29
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Manajemen) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",2219890.00,400000.00,15
2025,jadibumn,"Program Bimbel Rekrutmen Bersama BUMN Berikutnya (Untuk Jenjang SMA/Sederajat)","Program Bimbel Persiapan Tes RBB Berikutnya Jenjang SMA/sederajat - Masa Aktif 1 Tahun_","course + liveclass + tryout",2103545.00,300000.00,18
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Teknik dan Infrastruktur) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",2015905.00,400000.00,14
2025,jadibumn,"Tes TOEFL ITP Prediction (Sertifikat ITP Prediction) & Tes TOEFL Resmi (Sertifikat ETS Resmi) + Latihan Simulasi TOEFL","Tes TOEFL Resmi (Sertifikat ETS Resmi) + Latihan Simulasi TOEFL_",tryout,1690400.00,950000.00,2
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Manajemen) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",1664460.00,300000.00,16
2025,jadibumn,"Bimbel Tes Persiapan Seleksi PT Freeport Indonesia (PTFI)","Bimbel Tes Persiapan Seleksi PT Freeport Indonesia - Masa Aktif 3 Bulan_","course + tryout",1543765.00,300000.00,12
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Teknik dan Infrastruktur) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",1517610.00,300000.00,14
2025,jadibumn,"PROGRAM BIMBEL SKS TAHAP 2 (LEARNING AGILITY) RBB 2025 - (Untuk Jenjang SMA/Sederajat)","Fokus Class Komplit Bimbel Persiapan Tes RBB 2025 Jenjang SMA/sederajat - Masa Aktif 6 Bulan_","course + liveclass + tryout",1493570.00,400000.00,11
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Manajemen) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",1460130.00,300000.00,13
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Pendidikan dan Pengembangan) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",1206330.00,300000.00,12
2025,jadibumn,"PROGRAM PERPANJANGAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 1 (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET BATCH 1!!!)","PROGRAM 1 BULAN BIMBINGAN BELAJAR EKSLUSIF JADIBUMN BATCH 1_","course + liveclass + tryout",1179000.00,500000.00,3
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Pendidikan dan Pengembangan) RBB 2025 - Masa Aktif 2 Bulan_","course + liveclass + tryout",1116280.00,400000.00,8
2025,jadibumn,"Bimbel Tes Rekrutmen Bank Negara Indonesia Tbk","Bimbel Tes Persiapan Seleksi BINA BNI - Masa Aktif 2 Bulan_","course + tryout",1074430.00,200000.00,12
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Manajemen) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",1022000.00,400000.00,7
2025,jadibumn,"Tes TOEFL ITP Prediction (Sertifikat ITP Prediction) & Tes TOEFL Resmi (Sertifikat ETS Resmi) + Latihan Simulasi TOEFL","Tes TOEFL ITP Prediction (Sertifikat ITP Prediction Bisa untuk BUMN, CPNS, dll) + Latihan Simulasi TOEFL_",tryout,1006000.00,400000.00,4
2025,jadibumn,"Tes TOEFL ITP Prediction (Sertifikat ITP Prediction) & Tes TOEFL Resmi (Sertifikat ETS Resmi) + Latihan Simulasi TOEFL","20 Paket Simulasi TOEFL - Masa Aktif 3 Bulan_",tryout,932065.00,150000.00,12
2025,jadibumn,"PAKET BUNDLING BIMBEL PSIKOTES & TKB (TES KOMPETENSI BIDANG) RBB 2025","Paket Bundling Psikotes dan Bimbel Tahap 3 TKB (Bidang Pendidikan dan Pengembangan) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",871000.00,400000.00,6
2025,jadibumn,"PROGRAM BIMBEL TAHAP 3 TKB (Tes Kompetensi Bidang) RBB 2025","Bimbel Tahap 3 TKB (Bidang Pendidikan dan Pengembangan) RBB 2025 - Masa Aktif 2 Bulan","course + liveclass + tryout",779345.00,300000.00,8
